,word,freq,likes,rt,reply,quotes
6273,hamburgão,1,7.0,0.0,0.0,0.0
6274,vazio,1,2.0,0.0,0.0,0.0
6275,oficina,1,3.0,0.0,2.0,0.0
6276,seeeeempre,1,1.0,0.0,1.0,0.0
6277,agola,1,0.0,0.0,0.0,0.0
6278,plonto,1,0.0,0.0,0.0,0.0
6279,biielzinhonunes,1,,,,
6280,adautofbn,1,,,,
6281,acesso,1,37.0,0.0,9.0,0.0
6282,rocancourtt,1,,,,
6283,feee_silvaaa,1,,,,
6284,drawslobinho,1,,,,
6285,fakar,1,0.0,0.0,0.0,0.0
6286,feh__s,1,,,,
6287,pedrootd,1,,,,
6288,burrao,1,1.0,0.0,1.0,0.0
6289,consequência,1,3.0,0.0,1.0,0.0
6290,apanhar,1,0.0,0.0,0.0,0.0
6291,fourmorant,1,,,,
6292,rondoni,1,,,,
6293,urubuprincipe,1,,,,
6294,esforçar,1,6.0,0.0,3.0,0.0
6295,táxi,1,0.0,0.0,1.0,0.0
6296,barraco,1,8.0,0.0,2.0,0.0
6297,fonseca,1,,,,
6298,wesleyfe,1,,,,
6299,regr,1,,,,
6300,renatab,1,,,,
6301,gwenstacyw,1,,,,
6302,franmar,1,,,,
6303,ynes,1,0.0,1.0,0.0,0.0
6304,mou,1,0.0,1.0,0.0,0.0
6305,interday,1,0.0,0.0,0.0,0.0
6306,apindols,1,,,,
6307,cuiaba,1,3.0,0.0,4.0,0.0
6308,amgs,1,1.0,0.0,0.0,0.0
6309,urrar,1,40.0,0.0,4.0,1.0
6310,philippe,1,40.0,0.0,4.0,1.0
6311,brincadeir,1,,,,
6312,fabiruiva,1,,,,
6313,fabioporchat,1,,,,
6314,fab,1,,,,
6315,idkwhyimheremlz,1,,,,
6316,goxto,1,0.0,0.0,1.0,0.0
6317,bowl,1,1.0,0.0,0.0,0.0
6318,cur,1,,,,
6319,trends,1,0.0,0.0,0.0,0.0
6320,intenção,1,8.0,0.0,3.0,0.0
6321,eurodriguesfe,1,,,,
6322,xavisxavier,1,,,,
6323,possí,1,,,,
6324,incrédulo,1,1.0,0.0,1.0,0.0
6325,prexec,1,,,,
6326,arrependido,1,0.0,0.0,0.0,0.0
6327,rosalia,1,,,,
6328,juliostcarvalho,1,,,,
6329,duartegabryeel,1,,,,
6330,memino,1,1.0,0.0,1.0,0.0
6331,wanoliveira,1,,,,
6332,revezar,1,4.0,0.0,0.0,0.0
6333,ingr,1,,,,
6334,frustrant,1,,,,
6335,rastre,1,,,,
6336,sepbrubo,1,,,,
6337,kkkkkkkkkkkkkkkkkkkkkkkkkkk,1,1.0,0.0,0.0,0.0
6338,eusouobatmannnn,1,,,,
6339,amiiiga,1,0.0,0.0,0.0,0.0
6340,uiihljqmb,1,0.0,0.0,3.0,0.0
6341,lvc,1,,,,
6342,spna,1,1.0,0.0,0.0,0.0
6343,pedutra,1,,,,
6344,fodasse,1,3.0,0.0,0.0,0.0
6345,eest,1,,,,
6346,moutzin,1,,,,
6347,lizz,1,,,,
6348,giovaneml,1,,,,
6349,chile,1,0.0,0.0,1.0,0.0
6350,alamb,1,,,,
6351,play,1,9.0,4.0,3.0,0.0
6352,menor,1,10.0,0.0,2.0,0.0
6353,vtcrvg,1,,,,
6354,luabrandt,1,,,,
6355,baciado,1,1.0,0.0,0.0,0.0
6356,mmgodx,1,,,,
6357,paulobaccarat,1,,,,
6358,quadrupla_raiz,1,,,,
6359,admirar,1,3.0,31.0,0.0,0.0
6360,tupperware,1,3.0,0.0,0.0,0.0
6361,marechal,1,1.0,0.0,0.0,0.0
6362,daniilord,1,,,,
6363,juninndazn,1,,,,
6364,barrar,1,2.0,0.0,1.0,0.0
6365,códig,1,,,,
6366,itaquera,1,1.0,0.0,1.0,0.0
6367,paolipaiol,1,,,,
6368,cacau,1,3.0,0.0,0.0,0.0
6369,iseayres,1,,,,
6370,paulocruzphi,1,,,,
6371,carlazambelli,1,,,,
6372,flowpd,1,,,,
6373,luccaos,1,,,,
6374,virote,1,0.0,0.0,1.0,0.0
6375,kkkkkkkkkkkkkkkkkkkk,1,1.0,0.0,1.0,0.0
6376,webmigos,1,2.0,0.0,1.0,0.0
6377,contarrrrr,1,2.0,0.0,1.0,0.0
6378,veronnicalouise,1,,,,
6379,imaturoav,1,,,,
6380,reto,1,0.0,0.0,0.0,1.0
6381,pes,1,,,,
6382,xandiangelis,1,,,,
6383,pjmblush,1,,,,
6384,kakakakakarol,1,,,,
6385,solicitação,1,1.0,1.0,6.0,0.0
6386,njcelest,1,,,,
6387,desins,1,,,,
6388,girar,1,0.0,0.0,0.0,0.0
6389,nmr,1,,,,
6390,natália,1,0.0,0.0,0.0,0.0
6391,uarta,1,0.0,0.0,0.0,0.0
6392,vereda,1,0.0,0.0,0.0,0.0
6393,sxulz,1,,,,
6394,catfish,1,0.0,0.0,0.0,0.0
6395,raquel,1,0.0,0.0,0.0,0.0
6396,salem_caio,1,,,,
6397,pecar,1,0.0,0.0,0.0,0.0
6398,macacones,1,,,,
6399,uhul,1,0.0,0.0,0.0,0.0
6400,betim,1,5.0,0.0,1.0,0.0
6401,lemonluisa,1,,,,
6402,clonadinha,1,1.0,0.0,1.0,0.0
6403,xar,1,,,,
6404,quieto,1,0.0,0.0,0.0,0.0
6405,fernnnnd,1,,,,
6406,estressante,1,0.0,0.0,0.0,0.0
6407,aca,1,,,,
6408,capivarasapeca,1,,,,
6409,trás,1,9.0,0.0,1.0,0.0
6410,ceu,1,2.0,0.0,0.0,0.0
6411,biqueiro,1,0.0,0.0,0.0,0.0
6412,policiar,1,5.0,0.0,2.0,0.0
6413,fdps,1,0.0,0.0,0.0,0.0
6414,cobran,1,,,,
6415,jmstarboy,1,,,,
6416,baccsseat,1,,,,
6417,miserável,1,2.0,0.0,0.0,0.0
6418,bancar,1,36.0,9.0,1.0,2.0
6419,deliveries,1,1.0,1.0,0.0,0.0
6420,tchuca,1,,,,
6421,torturar,1,0.0,0.0,0.0,0.0
6422,zehzito,1,,,,
6423,cartaze,1,,,,
6424,saudar,1,20.0,2.0,5.0,0.0
6425,qualida,1,,,,
6426,silviacalmeida,1,,,,
6427,vessoni,1,,,,
6428,stansaizon,1,,,,
6429,deparar,1,4.0,0.0,6.0,0.0
6430,aplicat,1,,,,
6431,aloopdaloop,1,,,,
6432,koda,1,1.0,0.0,0.0,0.0
6433,eua,1,0.0,0.0,1.0,0.0
6434,giroreality,1,,,,
6435,xbrunaxz,1,,,,
6436,thyaguin,1,,,,
6437,oliveirar,1,,,,
6438,fernandoluiiz,1,,,,
6439,vekstsi,1,,,,
6440,pipocahh,1,,,,
6441,genysantana,1,,,,
6442,slisflor,1,,,,
6443,piracicab,1,,,,
6444,lanchin,1,,,,
6445,sorrateiramente,1,0.0,0.0,1.0,0.0
6446,isaaczada,1,,,,
6447,bot,1,0.0,0.0,2.0,0.0
6448,life,1,1.0,0.0,0.0,0.0
6449,beatriz,1,0.0,0.0,0.0,0.0
6450,aptar,1,6.0,0.0,6.0,0.0
6451,caramelo,1,0.0,0.0,0.0,0.0
6452,goiá,1,2.0,0.0,1.0,0.0
6453,albrechind,1,,,,
6454,inserir,1,1.0,0.0,1.0,0.0
6455,present,1,,,,
6456,preguiçoso,1,2.0,0.0,3.0,1.0
6457,o_antagonista,1,,,,
6458,rodrigo_natali,1,,,,
6459,invcomvc,1,,,,
6460,bsosp,1,,,,
6461,acid,1,,,,
6462,segatin,1,,,,
6463,satanás,1,2.0,0.0,0.0,0.0
6464,furacão,1,0.0,0.0,0.0,0.0
6465,manobrar,1,0.0,0.0,0.0,0.0
6466,conbarista,1,,,,
6467,segu,1,,,,
6468,levyminyard,1,,,,
6469,nda,1,0.0,0.0,0.0,0.0
6470,saude,1,0.0,0.0,0.0,0.0
6471,bicicl,1,,,,
6472,tchunbs,1,,,,
6473,face,1,1.0,0.0,0.0,0.0
6474,mecânico,1,0.0,0.0,0.0,0.0
6475,quei,1,0.0,0.0,0.0,0.0
6476,blo,1,,,,
6477,instituição,1,0.0,0.0,0.0,0.0
6478,recrear,1,0.0,0.0,0.0,0.0
6479,submarino,1,9.0,0.0,2.0,0.0
6480,shoptime,1,1.0,0.0,1.0,0.0
6481,moniquemattos,1,,,,
6482,surtando,1,2.0,0.0,0.0,0.0
6483,veia,1,1.0,0.0,0.0,0.0
6484,mariaaauekkjk,1,,,,
6485,kiart,1,1.0,0.0,1.0,0.0
6486,gabriewzinho,1,,,,
6487,loradotchan,1,,,,
6488,influencers,1,4.0,0.0,0.0,0.0
6489,direitofacilnet,1,,,,
6490,patron,1,0.0,0.0,0.0,0.0
6491,cakeria,1,1.0,0.0,2.0,0.0
6492,lauradays,1,,,,
6493,gabrin_eu,1,,,,
6494,lbsouza,1,,,,
6495,kkhuggo,1,,,,
6496,encarecer,1,2.0,0.0,1.0,0.0
6497,pas,1,,,,
6498,organização,1,0.0,0.0,0.0,0.0
6499,liv,1,,,,
6500,rodrigoverso,1,,,,
6501,naotemacento,1,,,,
6502,deruacozinha,1,,,,
6503,paí,1,,,,
6504,amesclas,1,,,,
6505,sucuri,1,0.0,0.0,0.0,0.0
6506,fanfic,1,0.0,0.0,0.0,0.0
6507,paciente,1,10.0,0.0,2.0,0.0
6508,dentar,1,18.0,0.0,2.0,0.0
6509,lounoticias,1,,,,
6510,traguetoneto,1,,,,
6511,jonatasomiguel,1,,,,
6512,eunetinho,1,,,,
6513,minssz,1,,,,
6514,mkkkkkkk,1,0.0,0.0,3.0,0.0
6515,comodo,1,0.0,0.0,0.0,0.0
6516,facilmente,1,3.0,0.0,5.0,0.0
6517,rso,1,0.0,0.0,0.0,0.0
6518,vine_flores,1,,,,
6519,thegreenplat,1,,,,
6520,reaproveitar,1,0.0,0.0,1.0,0.0
6521,tonelada,1,2.0,0.0,1.0,0.0
6522,doprimido,1,,,,
6523,klyn_dreyhan,1,,,,
6524,assaltar,1,80.0,4.0,7.0,1.0
6525,zuriboyy,1,,,,
6526,leão,1,0.0,0.0,0.0,0.0
6527,zdr,1,,,,
6528,docer,1,,,,
6529,centralflanacao,1,,,,
6530,cadernodop,1,,,,
6531,jurinthiana,1,,,,
6532,proteger,1,0.0,0.0,0.0,0.0
6533,ariadnebettoni,1,,,,
6534,odairmorales,1,,,,
6535,fndo,1,,,,
6536,elias,1,0.0,0.0,0.0,0.0
6537,sorv,1,,,,
6538,amoroso,1,0.0,0.0,0.0,0.0
6539,blinguerr,1,,,,
6540,cogumme,1,,,,
6541,renan_cia,1,,,,
6542,esculhambei,1,5.0,0.0,1.0,0.0
6543,posicionar,1,1.0,0.0,1.0,0.0
6544,camilagaia,1,,,,
6545,miiinmatos,1,,,,
6546,anvisa,1,0.0,0.0,0.0,0.0
6547,qualqu,1,,,,
6548,barril,1,6.0,0.0,1.0,0.0
6549,glória,1,0.0,0.0,0.0,0.0
6550,joden,1,0.0,2.0,0.0,0.0
6551,calvar,1,1.0,0.0,0.0,0.0
6552,luizfernandoarq,1,,,,
6553,senhorfelps,1,,,,
6554,deliciosaass,1,,,,
6555,representar,1,0.0,0.0,0.0,0.0
6556,mjanes,1,,,,
6557,implorar,1,6.0,0.0,1.0,0.0
6558,eae_douglas,1,,,,
6559,palmeirense,1,0.0,1.0,0.0,0.0
6560,aparec,1,,,,
6561,ferlolouiui,1,,,,
6562,amr,1,0.0,0.0,0.0,0.0
6563,vitoriabragam,1,,,,
6564,queen,1,0.0,0.0,0.0,0.0
6565,colocan,1,,,,
6566,reembo,1,,,,
6567,americ,1,,,,
6568,roubo,1,0.0,0.0,0.0,0.0
6569,falecer,1,0.0,0.0,0.0,0.0
6570,sovadashopee,1,,,,
6571,expectativa,1,1.0,0.0,2.0,0.0
6572,raspadinha,1,2.0,0.0,0.0,0.0
6573,morador,1,9.0,0.0,2.0,0.0
6574,tuiterdoleandro,1,,,,
6575,milha,1,6.0,3.0,2.0,1.0
6576,suspeito,1,5.0,0.0,0.0,1.0
6577,brjordao,1,,,,
6578,depio,1,,,,
6579,especial,1,27.0,25.0,4.0,3.0
6580,cufa,1,0.0,0.0,3.0,0.0
6581,parque,1,22.0,0.0,6.0,0.0
6582,mlpknvzrl,1,0.0,0.0,1.0,0.0
6583,wkvz,1,1.0,0.0,0.0,0.0
6584,fayll,1,1.0,0.0,0.0,0.0
6585,lauraarruda,1,,,,
6586,ortsacig,1,,,,
6587,malphitologia,1,,,,
6588,agradeco,1,0.0,0.0,1.0,0.0
6589,punheta,1,6.0,0.0,2.0,0.0
6590,wue,1,0.0,0.0,0.0,0.0
6591,alissonpaivas,1,,,,
6592,svwhnb,1,1.0,0.0,1.0,0.0
6593,kenyasfla,1,,,,
6594,catarro,1,1.0,0.0,2.0,0.0
6595,luulivelloso,1,,,,
6596,wouvwb,1,0.0,0.0,1.0,0.0
6597,minja,1,3.0,0.0,0.0,0.0
6598,diversao,1,3.0,0.0,0.0,0.0
6599,sequestrar,1,4.0,0.0,1.0,0.0
6600,empreendedor,1,22.0,0.0,1.0,0.0
6601,detalh,1,,,,
6602,pipacomunicacao,1,,,,
6603,desenvolver,1,,,,
6604,aten,1,0.0,1.0,0.0,0.0
6605,tweeto,1,1.0,0.0,1.0,0.0
6606,folhear,1,0.0,0.0,1.0,0.0
6607,paladar,1,0.0,0.0,0.0,0.0
6608,infantil,1,0.0,0.0,0.0,0.0
6609,assinatu,1,,,,
6610,paperboy,1,5.0,0.0,1.0,0.0
6611,fa_alguma,1,,,,
6612,camiscff,1,,,,
6613,laissanegoseki,1,,,,
6614,bemylewski,1,,,,
6615,limar,1,0.0,0.0,1.0,0.0
6616,glauraf,1,,,,
6617,pcgomes,1,,,,
6618,anti,1,1.0,0.0,0.0,0.0
6619,capitalista,1,3.0,0.0,0.0,0.0
6620,igualmente,1,6.0,0.0,2.0,0.0
6621,tiv,1,,,,
6622,murill,1,,,,
6623,bair,1,,,,
6624,j__julia,1,,,,
6625,quartamafias,1,,,,
6626,brunoss,1,,,,
6627,rennan,1,0.0,0.0,0.0,0.0
6628,tuiteira,1,1.0,0.0,0.0,0.0
6629,gimensou,1,,,,
6630,demor,1,,,,
6631,mkkkkkkkk,1,0.0,0.0,0.0,0.0
6632,nhoque,1,2.0,0.0,1.0,0.0
6633,dioooooo,1,,,,
6634,arabian,1,5.0,0.0,0.0,0.0
6635,wiaffonso,1,,,,
6636,peqempresas,1,,,,
6637,nah_mew,1,,,,
6638,util,1,,,,
6639,armadilhar,1,0.0,0.0,0.0,0.0
6640,veri,1,,,,
6641,monday,1,3.0,0.0,1.0,0.0
6642,status,1,3.0,0.0,1.0,0.0
6643,tuittanaah,1,,,,
6644,habib,1,4.0,0.0,0.0,0.0
6645,hospi,1,,,,
6646,help,1,0.0,0.0,0.0,0.0
6647,ferrara_pipoca,1,,,,
6648,californiacafe,1,,,,
6649,eurobertodesa,1,,,,
6650,decep,1,,,,
6651,pastelaria,1,0.0,0.0,1.0,0.0
6652,pastar,1,0.0,0.0,1.0,1.0
6653,divulgadorzinho,1,,,,
6654,diminu,1,,,,
6655,grosso,1,107.0,6.0,22.0,5.0
6656,visaooeste,1,,,,
6657,mazonmount,1,,,,
6658,domme_angel,1,,,,
6659,desaforar,1,1.0,0.0,0.0,0.0
6660,magia,1,0.0,0.0,1.0,0.0
6661,lalamove,1,0.0,2.0,0.0,0.0
6662,sediar,1,0.0,2.0,0.0,0.0
6663,ritual,1,1.0,0.0,0.0,0.0
6664,biza,1,,,,
6665,starbuckzinho,1,0.0,0.0,0.0,0.0
6666,decorar,1,0.0,0.0,1.0,0.0
6667,daniloef,1,,,,
6668,opa_rayy,1,,,,
6669,feijoada,1,23.0,0.0,5.0,0.0
6670,aliqueduce,1,,,,
6671,calab,1,,,,
6672,hate,1,7.0,0.0,1.0,0.0
6673,turista,1,0.0,0.0,2.0,0.0
6674,cob,1,,,,
6675,fernandresend,1,,,,
6676,mingar,1,0.0,0.0,0.0,0.0
6677,supe,1,,,,
6678,vso,1,,,,
6679,evs,1,0.0,0.0,0.0,0.0
6680,renatodufe,1,,,,
6681,euvidireito,1,,,,
6682,smthingood,1,,,,
6683,eduardomelloss,1,,,,
6684,dragon,1,,,,
6685,ideias_radicais,1,,,,
6686,liviaabachim,1,,,,
6687,deslocar,1,1.0,0.0,0.0,0.0
6688,direitista,1,0.0,0.0,2.0,0.0
6689,odiioooooo,1,0.0,0.0,0.0,0.0
6690,orgulhoso,1,7.0,6.0,1.0,0.0
6691,pmdds,1,0.0,0.0,0.0,0.0
6692,varandaburguer,1,,,,
6693,querend,1,,,,
6694,lookingforale,1,,,,
6695,sushiaki,1,3.0,0.0,1.0,0.0
6696,tempura,1,3.0,0.0,1.0,0.0
6697,feliper,1,,,,
6698,hahahahahahahahahhaa,1,1.0,0.0,0.0,0.0
6699,iastiivingsouls,1,,,,
6700,poisonedperfume,1,,,,
6701,rafahosst,1,,,,
6702,estressam,1,1.0,0.0,1.0,0.0
6703,desenvolvido,1,1.0,2.0,0.0,0.0
6704,mclanche,1,4.0,0.0,2.0,0.0
6705,mcdona,1,,,,
6706,invisiblwoman,1,,,,
6707,littledeehb,1,,,,
6708,patricinhacdd,1,,,,
6709,rytrevarrow,1,,,,
6710,yeshua,1,2.0,0.0,0.0,0.0
6711,kenmiies,1,,,,
6712,incrivelkenji,1,,,,
6713,genari_gab,1,,,,
6714,aussie,1,9.0,1.0,0.0,0.0
6715,alelob,1,,,,
6716,jajá,1,2.0,0.0,1.0,0.0
6717,onda,1,7.0,0.0,2.0,0.0
6718,nikkisanttos,1,,,,
6719,youtuber,1,0.0,0.0,2.0,0.0
6720,prov,1,,,,
6721,dgitmprm,1,6.0,0.0,2.0,0.0
6722,itsmaria_helena,1,,,,
6723,gentileza,1,2.0,2.0,1.0,0.0
6724,voucherzinho,1,4.0,0.0,1.0,0.0
6725,muriloazevedo,1,,,,
6726,distribuidor,1,0.0,0.0,2.0,0.0
6727,parcelar,1,8.0,0.0,2.0,0.0
6728,caralh,1,0.0,0.0,0.0,0.0
6729,desconfiar,1,1.0,0.0,3.0,0.0
6730,charlysbobby,1,,,,
6731,tdahguei,1,0.0,0.0,1.0,0.0
6732,ireydur,1,,,,
6733,barbie_boleira,1,,,,
6734,falanext,1,,,,
6735,específico,1,18.0,0.0,10.0,0.0
6736,streaming,1,59.0,5.0,2.0,0.0
6737,participação,1,3.0,0.0,0.0,0.0
6738,afroubyte,1,,,,
6739,electroluxbr,1,,,,
6740,geladeira,1,51.0,4.0,5.0,1.0
6741,marchijdhy,1,,,,
6742,esquema,1,14.0,0.0,6.0,0.0
6743,fud,1,,,,
6744,perceben,1,,,,
6745,luuiz_filipee,1,,,,
6746,guilegb,1,,,,
6747,lua_oliveira,1,,,,
6748,jubzztv,1,,,,
6749,gau,1,3.0,0.0,1.0,0.0
6750,mauriciopenedo,1,,,,
6751,cecillia,1,,,,
6752,plata,1,,,,
6753,oração,1,1.0,0.0,2.0,0.0
6754,eduardo,1,3.0,0.0,1.0,0.0
6755,marcosedss,1,,,,
6756,recurso,1,10.0,0.0,1.0,0.0
6757,interess,1,,,,
6758,luyanaya,1,,,,
6759,thiirxx,1,,,,
6760,nextlevelenzo,1,,,,
6761,nyan_catboy,1,,,,
6762,acjei,1,0.0,0.0,2.0,0.0
6763,gabrielbica,1,,,,
6764,rdmmello,1,,,,
6765,marcio_kieling,1,,,,
6766,ricape,1,,,,
6767,engatilhar,1,12.0,1.0,1.0,0.0
6768,isule,1,0.0,0.0,1.0,0.0
6769,nov,1,,,,
6770,temporariamente,1,2.0,0.0,0.0,1.0
6771,tempero,1,1.0,0.0,0.0,0.0
6772,chá,1,0.0,0.0,0.0,0.0
6773,rcma,1,,,,
6774,sócio,1,1.0,0.0,1.0,0.0
6775,apr,1,,,,
6776,gabsmrqs,1,,,,
6777,iululiza,1,,,,
6778,eitafritz,1,,,,
6779,bemartinsx,1,,,,
6780,desa,1,,,,
6781,martins_celso,1,,,,
6782,cometti_davi,1,,,,
6783,reac,1,,,,
6784,petterwo,1,,,,
6785,chegad,1,,,,
6786,liapereirac,1,,,,
6787,físico,1,11.0,6.0,1.0,0.0
6788,funci,1,,,,
6789,bancodobrasil,1,,,,
6790,benevides_tih,1,,,,
6791,figura,1,20.0,0.0,3.0,0.0
6792,lbum,1,,,,
6793,cop,1,,,,
6794,cachinhos_ruiva,1,,,,
6795,rifar,1,5.0,6.0,0.0,1.0
6796,mapinha,1,5.0,0.0,1.0,0.0
6797,jotasilverio,1,,,,
6798,leque,1,1.0,0.0,0.0,0.0
6799,bifar,1,11.0,0.0,1.0,0.0
6800,lfltrindade,1,,,,
6801,adesivo,1,14.0,0.0,5.0,0.0
6802,bloomberglineab,1,,,,
6803,menó,1,0.0,0.0,0.0,0.0
6804,littleamoraa,1,,,,
6805,italocastro,1,,,,
6806,lazer,1,1.0,0.0,1.0,0.0
6807,oitataris,1,,,,
6808,egirl,1,0.0,0.0,0.0,0.0
6809,vila,1,9.0,0.0,0.0,0.0
6810,sheilascalco,1,,,,
6811,ricaperrone,1,,,,
6812,localizaç,1,,,,
6813,grupo,1,1.0,2.0,0.0,0.0
6814,luciano_kwin,1,,,,
6815,trailer,1,2.0,0.0,2.0,0.0
6816,biscoiterass,1,,,,
6817,salimmattarbr,1,,,,
6818,antoniocgrodri,1,,,,
6819,arquelana,1,,,,
6820,hookah,1,0.0,0.0,0.0,0.0
6821,whinderson,1,0.0,0.0,0.0,0.0
6822,desis,1,,,,
6823,juliocesar_bs,1,,,,
6824,paudeanjo,1,,,,
6825,iucaiizana,1,,,,
6826,siiverwoif,1,,,,
6827,pingulino,1,,,,
6828,josyoliiveira,1,,,,
6829,denisnup,1,,,,
6830,corrupcaomemes,1,,,,
6831,empreender,1,0.0,0.0,1.0,0.0
6832,moc,1,0.0,0.0,1.0,0.0
6833,planeta,1,1.0,0.0,1.0,0.0
6834,mrtswilliam,1,,,,
6835,william,1,0.0,0.0,0.0,0.0
6836,lamentar,1,0.0,0.0,0.0,0.0
6837,trans,1,17.0,0.0,2.0,0.0
6838,anitaadini,1,,,,
6839,poderiarsernos,1,,,,
6840,tuta,1,0.0,0.0,0.0,0.0
6841,renatacorrea,1,,,,
6842,debitar,1,46.0,1.0,8.0,0.0
6843,exdomclovin,1,,,,
6844,vgjorwmaqh,1,0.0,0.0,0.0,0.0
6845,viniciusefm,1,,,,
6846,bts,1,,,,
6847,carvalhonylza,1,,,,
6848,galere,1,1.0,0.0,0.0,0.0
6849,conto,1,1.0,0.0,0.0,0.0
6850,fudee,1,,,,
6851,aposto,1,0.0,0.0,2.0,0.0
6852,ordinário,1,0.0,0.0,1.0,0.0
6853,cafezão,1,119.0,0.0,7.0,0.0
6854,drones,1,0.0,0.0,0.0,0.0
6855,aracaju,1,0.0,0.0,0.0,0.0
6856,guerra,1,0.0,0.0,1.0,0.0
6857,vlbtrss,1,,,,
6858,lhama,1,2.0,0.0,0.0,4.0
6859,coreano,1,1.0,0.0,1.0,0.0
6860,considerável,1,1.0,2.0,0.0,0.0
6861,mireiasantos,1,,,,
6862,enem,1,4.0,0.0,0.0,0.0
6863,imak,1,,,,
6864,avolkka,1,,,,
6865,jinfolklore,1,,,,
6866,kaiquemcdavi,1,,,,
6867,slkk,1,0.0,0.0,0.0,0.0
6868,tre,1,,,,
6869,jake,1,1.0,1.0,1.0,0.0
6870,marcioaleixojr,1,,,,
6871,zlowdive,1,,,,
6872,sheylaalves,1,,,,
6873,lusvhs,1,,,,
6874,poq,1,2.0,0.0,1.0,0.0
6875,intei,1,,,,
6876,seriezinha,1,3.0,0.0,0.0,0.0
6877,quelas,1,2.0,0.0,0.0,0.0
6878,lukinha,1,0.0,0.0,0.0,0.0
6879,fdeu,1,1.0,0.0,0.0,0.0
6880,brunobyoe,1,,,,
6881,esquizopoc,1,,,,
6882,ytalosm,1,,,,
6883,negó,1,,,,
6884,janderrocha,1,,,,
6885,nrlu,1,,,,
6886,escutar,1,0.0,0.0,0.0,0.0
6887,guizadahr,1,,,,
6888,anderso,1,,,,
6889,metido,1,1.0,21.0,0.0,0.0
6890,calar,1,1.0,21.0,0.0,0.0
6891,afrosurtinhos,1,,,,
6892,pic,1,2.0,0.0,1.0,0.0
6893,pay,1,4.0,0.0,3.0,0.0
6894,juro,1,3.0,0.0,3.0,0.0
6895,gipietra,1,,,,
6896,brusnos,1,,,,
6897,belqyy,1,,,,
6898,jeonsvcut,1,,,,
6899,realmen,1,,,,
6900,gicarolino,1,,,,
6901,regul,1,,,,
6902,fren,1,,,,
6903,baaa,1,0.0,0.0,0.0,0.0
6904,renanbarreiros,1,,,,
6905,paçoca,1,26.0,18.0,3.0,1.0
6906,paçoqueiro,1,0.0,0.0,0.0,0.0
6907,robertamataraz,1,,,,
6908,aguent,1,,,,
6909,protectmussi,1,,,,
6910,elisabetrib,1,,,,
6911,akylla,1,,,,
6912,caanarumi,1,,,,
6913,taizaferreira,1,,,,
6914,cronistaesporte,1,,,,
6915,ansinhoosouza,1,,,,
6916,iwatinha,1,,,,
6917,menois,1,0.0,0.0,1.0,0.0
6918,reias,1,0.0,0.0,0.0,0.0
6919,instagra,1,,,,
6920,feffeia,1,,,,
6921,crfthali,1,,,,
6922,atuação,1,0.0,0.0,1.0,0.0
6923,individual,1,0.0,0.0,1.0,0.0
6924,portu,1,,,,
6925,fznd,1,2.0,0.0,1.0,0.0
6926,feijão,1,26.0,0.0,5.0,0.0
6927,nuadecrystal,1,,,,
6928,pln_xp,1,,,,
6929,vatapá,1,0.0,0.0,1.0,0.0
6930,eduardorac,1,,,,
6931,homi,1,0.0,0.0,0.0,0.0
6932,mlocity,1,,,,
6933,anasiqueira_a,1,,,,
6934,dosoledalua,1,,,,
6935,jardim,1,2.0,0.0,2.0,0.0
6936,paulista,1,0.0,0.0,0.0,0.0
6937,tetetuites,1,,,,
6938,kjjjkkkkkkkkkjkkkkkkkkkkkkkkkkkkjjkkkkkjkkkkkk,1,,,,
6939,danishe,1,,,,
6940,feiao,1,0.0,0.0,0.0,0.0
6941,meua,1,1.0,0.0,0.0,0.0
6942,foiçar,1,1.0,0.0,0.0,0.0
6943,hahahahehehshahhehahah,1,,,,
6944,lansei,1,2.0,0.0,0.0,0.0
6945,dvdbatixta,1,,,,
6946,gatinhus,1,0.0,0.0,1.0,0.0
6947,desconhecido,1,3.0,0.0,0.0,0.0
6948,los_lp,1,,,,
6949,el_ghos,1,,,,
6950,absolutico,1,,,,
6951,conveniencia,1,0.0,0.0,0.0,0.0
6952,geralme,1,,,,
6953,lettbzr,1,,,,
6954,licitação,1,0.0,0.0,0.0,0.0
6955,mariacoelh,1,,,,
6956,bfr,1,0.0,0.0,1.0,0.0
6957,aleatoriamente,1,0.0,0.0,0.0,0.0
6958,humaninho,1,0.0,0.0,0.0,0.0
6959,scamado,1,0.0,0.0,0.0,0.0
6960,demetrioandrei,1,,,,
6961,whisky,1,3.0,2.0,1.0,0.0
6962,miniatur,1,,,,
6963,eusonnie,1,,,,
6964,palha,1,3.0,0.0,1.0,0.0
6965,ainamoral,1,0.0,0.0,0.0,0.0
6966,macdona,1,,,,
6967,jkwmomo,1,,,,
6968,palitar,1,0.0,0.0,0.0,0.0
6969,vigenesini,1,,,,
6970,denisedrop,1,,,,
6971,lariquinha,1,6.0,0.0,1.0,0.0
6972,luxuoso,1,4.0,0.0,1.0,0.0
6973,apitanto,1,4.0,0.0,1.0,0.0
6974,selfishmachins,1,,,,
6975,laralicesszz,1,,,,
6976,oxe,1,4.0,0.0,5.0,0.0
6977,yxcqp,1,1.0,0.0,1.0,0.0
6978,omj,1,1.0,0.0,1.0,0.0
6979,kahpyerri,1,,,,
6980,impossivel,1,0.0,0.0,2.0,0.0
6981,karinasiad,1,,,,
6982,jumathias,1,,,,
6983,lucaxadriano,1,,,,
